original_name,clean_name,category,weight,unit,pack_size,packaging_type,old_edge_case,new_edge_case,description
ETU viên giặt 4in1 hương PERFUM 432g (Hộp),ETU viên giặt 4in1 hương PERFUM,Vệ sinh nhà cửa,432.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
ETU viên giặt 5in1 hương THE NORTH ISLAND 450g (Hộp),ETU viên giặt 5in1 hương THE NORTH ISLAND,Vệ sinh nhà cửa,450.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Elvan Truffle hộp thiếc vuông 255g (Hộp),Elvan Truffle hộp thiếc vuông,Kẹo,255.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Fami Canxi ít đường 200ml (Hộp),Fami Canxi ít đường,Sữa nước các loại,200.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Fami canxi hộp 200ml (Hộp),Fami canxi hộp,Sữa nước các loại,200.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Fanta hương cam lon 320ml (Lon),Fanta hương cam lon,Nước ngọt,320.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Fondante Cửa sổ HT xanh 220g (Hộp),Fondante Cửa sổ HT xanh,Bánh,220.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
GN Zai Zai Thạch phô mai túi lưới 560g (Túi),GN Zai Zai Thạch phô mai túi lưới,"Mứt, thạch, rong biển",560.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gia vị gà ủ muối hoa tiêu 85g (Gói),Gia vị gà ủ muối hoa tiêu,Gia vị,85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gia vị ngũ vị hương 3g (Gói),Gia vị ngũ vị hương,Gia vị,3.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gift lau sàn hương Ylang 3.8kg (Can),Gift lau sàn hương Ylang,Vệ sinh nhà cửa,3.8,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Giò lụa Ước lễ 1kg (Kg),Giò lụa Ước lễ,Thực phẩm đông lạnh,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Giò lụa Ước lễ 200g (200g),Giò lụa Ước lễ,Thực phẩm đông lạnh,200.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Giò me 500g (500g),Giò me,Thực phẩm đông lạnh,500.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Giò tai nấm Ước lễ 200g (200g),Giò tai nấm Ước lễ,Thực phẩm đông lạnh,200.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Giò xào Ước Lễ 1kg (Kg),Giò xào Ước Lễ,Thực phẩm đông lạnh,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gạo BC 25kg (1Kg),Gạo BC,Gạo các loại,25.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gạo Nep thơm thượng hạng nhãn vàng 5kg (Gói),Gạo Nep thơm thượng hạng nhãn vàng,Thực phẩm ăn liền,5.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gạo lức huyết rồng canxi 600g (Cái),Gạo lức huyết rồng canxi,"Yến mạch, ngũ cốc dinh dưỡng",600.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Gạo lứt đen sao quê 1kg (Gói),Gạo lứt đen sao quê,Gạo các loại,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
H.Gia Bánh đa cua 120g (Gói),H.Gia Bánh đa cua,"Nui, mì, bún khô",120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
H.Gia Phở thịt bò 120g (Gói),H.Gia Phở thịt bò,"Nui, mì, bún khô",120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
H.Gia phở thịt gà 120g (Gói),H.Gia phở thịt gà,"Nui, mì, bún khô",120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU NRC gốc thục vật tinh dầu quế 2.1kg (Can),HASU NRC gốc thục vật tinh dầu quế,Vệ sinh nhà cửa,2.1,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU NRC gốc thực vật tinh bạc hà 2.1kg (Can),HASU NRC gốc thực vật tinh bạc hà,Vệ sinh nhà cửa,2.1,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU NXV khô hồng 100ml (Chai),HASU NXV khô hồng,Vệ sinh nhà cửa,100.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU NXV khô xanh dịu êm chai 100ml (Chai),HASU NXV khô xanh dịu êm chai,Vệ sinh nhà cửa,100.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU tẩy bồn cầu chai đen 750ml (Chai),HASU tẩy bồn cầu chai đen,Vệ sinh nhà cửa,750.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HASU tẩy dầu mỡ chai 500ml (Chai),HASU tẩy dầu mỡ chai,Vệ sinh nhà cửa,500.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HS Bột ngọt FUJI-MOTO 300g (Gói),HS Bột ngọt FUJI-MOTO,Gia vị,300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HS Bột ngọt FUJI-MOTO 454g (Gói),HS Bột ngọt FUJI-MOTO,Gia vị,454.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
HYGIENCE Nước xả vải đậm đặc Life Scent đen 1300ml (Túi),HYGIENCE Nước xả vải đậm đặc Life Scent đen,Giặt giũ và chăm sóc quần áo,1300.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hasu Giấy vệ sinh 6 cuộn (có lõi) 850g (Cuộn),Hasu Giấy vệ sinh 6 cuộn (có lõi),"Giấy vệ sinh, khăn giấy",850.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hasu giấy ăn 500g (Gói),Hasu giấy ăn,Chăm sóc cá nhân khác,500.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hasu nước rửa chén Hương quế 3.6kg (Can),Hasu nước rửa chén Hương quế,Vệ sinh nhà cửa,3.6,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hotdog Ponnie giòn ăn liền sụn vị BBQ 20g (Cái),Hotdog Ponnie giòn ăn liền sụn vị BBQ,Thực phẩm ăn liền,20.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hotdog Ponnie giòn ăn liền vị bắp 28g (Cái),Hotdog Ponnie giòn ăn liền vị bắp,"Lạp xưởng, xúc xích, khô sấy",28.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hotdog Ponnie giòn ăn liền vị cay 28g (Cái),Hotdog Ponnie giòn ăn liền vị cay,"Lạp xưởng, xúc xích, khô sấy",28.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hotdog Ponnie giòn ăn liền vị phô mai bắp 20g (Cái),Hotdog Ponnie giòn ăn liền vị phô mai bắp,"Lạp xưởng, xúc xích, khô sấy",20.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hotdog Ponnie giòn ăn liền vị sườn nướng 28g (Cái),Hotdog Ponnie giòn ăn liền vị sườn nướng,"Lạp xưởng, xúc xích, khô sấy",28.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Há cảo tôm cải bó xôi 300g (Gói),Há cảo tôm cải bó xôi,,300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hướng dương túi 300g (Gói),Hướng dương túi,"Snack, đồ ăn vặt",300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hướng dương vị muối 250g (Gói),Hướng dương vị muối,"Snack, đồ ăn vặt",250.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạnh nhân 300g (Hộp),Hạnh nhân,"Snack, đồ ăn vặt",300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt Macca 300g (Hộp),Hạt Macca,"Snack, đồ ăn vặt",300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt bí trơn 400g (Gói),Hạt bí trơn,"Hạt, trái cây sấy",400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt chia hộp 450g (Hộp),Hạt chia hộp,"Hạt, trái cây sấy",450.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt dẻ cười 500g (Lọ),Hạt dẻ cười,"Hạt, trái cây sấy",500.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt nêm CHIN-SU ngọt Tôm thơm thịt MB 900g + KM Nước chấm Đệ Nhị 800ml (Gói),Hạt nêm CHIN-SU ngọt Tôm thơm thịt MB + KM Nước chấm Đệ Nhị 800ml,Gia vị,900.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt nêm CHIN-SU ngọt thanh x5 xương hàm cô đặc & rau củ MB KM 16 chén sứ 400g (Gói),Hạt nêm CHIN-SU ngọt thanh x5 xương hàm cô đặc & rau củ MB KM 16 chén sứ,Gia vị,400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
"Hạt nêm Knorr thịt thăn, xương ống và tủy 900g (Gói)","Hạt nêm Knorr thịt thăn, xương ống và tủy",Gia vị,900.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt nêm từ thịt 400g + Knorr TTX Ống 65g (Bộ),Hạt nêm từ thịt + Knorr TTX Ống 65g,,400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt Điều Tách Vỏ Lụa 540g (Hộp),Hạt Điều Tách Vỏ Lụa,"Snack, đồ ăn vặt",540.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hạt điều rang muối Vỏ Lụa 520g  (Hộp),Hạt điều rang muối Vỏ Lụa,"Snack, đồ ăn vặt",520.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hồ khô CA212 8g (Lọ),Hồ khô CA212,Văn phòng phẩm,8.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Hộp kẹo Hỗn hợp Sum Vầy 209g (Hộp),Hộp kẹo Hỗn hợp Sum Vầy,Kẹo,209.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
KORR Hạt nên từ thịt 900g + Knorr TTX Ống 136g (Bộ),KORR Hạt nên từ thịt + Knorr TTX Ống 136g,Gia vị,900.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Karo - Bánh bơ trứng giòn 150g (Gói),Karo - Bánh bơ trứng giòn,Bánh,150.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem Merino sầu riêng socola 56g (Cái),Kem Merino sầu riêng socola,Bánh,56.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem Merino sữa dừa 56g (Cái),Kem Merino sữa dừa,Bánh,56.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem đánh răng Lipzo Kids Dâu 75g (Cái),Kem đánh răng Lipzo Kids Dâu,Chăm sóc răng miệng,75.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem đánh răng Ngọc Châu 170g (Hộp),Kem đánh răng Ngọc Châu,Chăm sóc răng miệng,170.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem đánh răng Ngọc châu trắng sáng 170g (Tuýp),Kem đánh răng Ngọc châu trắng sáng,Chăm sóc răng miệng,170.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kem đánh răng dược liệu 110g (Cái),Kem đánh răng dược liệu,Chăm sóc răng miệng,110.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kewpie nước chấm mè rang _ chai 180ml (Cái),Kewpie nước chấm mè rang _ chai,Gia vị,180.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khoai môn lệ phố 300g (Gói),Khoai môn lệ phố,Thực phẩm đông lạnh,300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khoai tây sấy sợi vị phô mai WOW 85g (Gói),Khoai tây sấy sợi vị phô mai WOW,"Snack, đồ ăn vặt",85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khoai tây sấy sợi vị rong biển WOW 85g (Gói),Khoai tây sấy sợi vị rong biển WOW,"Snack, đồ ăn vặt",85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khoai tây sấy sợi vị thịt nướng WOW 85g (Gói),Khoai tây sấy sợi vị thịt nướng WOW,"Snack, đồ ăn vặt",85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô Mix ( Gà-Mực-Heo) 300g (Hộp),Khô Mix ( Gà-Mực-Heo),"Snack, đồ ăn vặt",300.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô bò sợi 100g (Gói),Khô bò sợi,,100.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô bò sợi 250g (Hộp),Khô bò sợi,"Snack, đồ ăn vặt",250.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô gà cay 50g (Gói),Khô gà cay,"Snack, đồ ăn vặt",50.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô gà là chanh 120g (Hộp),Khô gà là chanh,"Snack, đồ ăn vặt",120.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô heo cháy tỏi fansipan gói 50g (Gói),Khô heo cháy tỏi fansipan gói,"Snack, đồ ăn vặt",50.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khô mực xé sợi 50g (Gói),Khô mực xé sợi,"Snack, đồ ăn vặt",50.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Khăn khô Lotus 600g (Gói),Khăn khô Lotus,"Giấy vệ sinh, khăn giấy",600.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kun STC Hương cam có thạch 100ml (Hộp),Kun STC Hương cam có thạch,Sữa nước các loại,100.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kun sô cô la lúa mạch có thạch 110ml (Hộp),Kun sô cô la lúa mạch có thạch,Sữa nước các loại,110.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kun sô cô la lúa mạch có thạch 170ml (Hộp),Kun sô cô la lúa mạch có thạch,Sữa nước các loại,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kun sữa trái cây hương cam có thạch 170ml (Hộp),Kun sữa trái cây hương cam có thạch,Sữa nước các loại,170.0,ml,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
KĐR Ngọc châu chuyên gia 170g (Hộp),KĐR Ngọc châu chuyên gia,Chăm sóc răng miệng,170.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo AL 2chew Dâu & Nho 84g (Gói),Kẹo AL 2chew Dâu & Nho,Kẹo,84.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo AL Bạc Hà NhânSôcôla 26g (Thỏi),Kẹo AL Bạc Hà NhânSôcôla,Kẹo,26.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo AL mềm ChDây Hạt Chia 24.5g (Thỏi),Kẹo AL mềm ChDây Hạt Chia,Kẹo,24.5,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo ALP Hồng Trà Sữa (Thỏi),Kẹo ALP Hồng Trà Sữa,Kẹo,,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Kẹo ALP Xoài muối ớt x2.9g (Thỏi),Kẹo ALP Xoài muối ớt x,Kẹo,2.9,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Alpenlibe mix vị gói 1kg (Gói),Kẹo Alpenlibe mix vị gói,Kẹo,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Dẻo CC Panda 90g (Gói),Kẹo Dẻo CC Panda,Kẹo,90.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Elvan Truffle Túi 400g (Túi),Kẹo Elvan Truffle Túi,Kẹo,400.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Cuộn Lotte Doraemon 56g (Hộp),Kẹo Gum Cuộn Lotte Doraemon,Kẹo,56.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Xylitol Hỗn hợp 130.5g(Lọ),Kẹo Gum Xylitol Hỗn hợp,Bánh,130.5,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Xylitol LimeMint 130.5g (Lọ),Kẹo Gum Xylitol LimeMint,Kẹo,130.5,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Xylitol  Blueberry Mint 55.1g (Lọ),Kẹo Gum Xylitol Blueberry Mint,Kẹo,55.1,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Xylitol Hỗn hợp 55.1g (Lọ),Kẹo Gum Xylitol Hỗn hợp,Bánh,55.1,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Gum Xylitol LimeMint 55.1g (Lọ),Kẹo Gum Xylitol LimeMint,Kẹo,55.1,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo LOT100 Tổng hợp 150g (Túi),Kẹo LOT100 Tổng hợp,Kẹo,150.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo LOT100 Xoài 225g (Hộp),Kẹo LOT100 Xoài,Kẹo,225.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo LOT100 Tổng hợp 1kg (Gói),Kẹo LOT100 Tổng hợp,Kẹo,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo LOT100 Tổng hợp 225g (Hộp),Kẹo LOT100 Tổng hợp,Kẹo,225.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Lotte Xylitol hương Lime mint 11.6g (Vỉ),Kẹo Lotte Xylitol hương Lime mint,Kẹo,11.6,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Mút CC Hỗn Hợp 558g (Cái),Kẹo Mút CC Hỗn Hợp,Kẹo,558.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Mút CC Sắc Màu 539.4g (Cái),Kẹo Mút CC Sắc Màu,Kẹo,539.4,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Ngậm MT Grape Disp 17.5g (Hộp),Kẹo Ngậm MT Grape Disp,Kẹo,17.5,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Ngậm MT Peach Disp 17.5g (Hộp),Kẹo Ngậm MT Peach Disp,Kẹo,17.5,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Nougat HT cửa sổ 260g (Hộp),Kẹo Nougat HT cửa sổ,Kẹo,260.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Nougat Đỏ 1kg (Túi),Kẹo Nougat Đỏ,Kẹo,1.0,kg,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Oishi tăng lực 85g (Gói),Kẹo Oishi tăng lực,Kẹo,85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Oishi 85g (Gói(Thập Cẩm)),Kẹo Oishi (Gói(Thập Cẩm)),Kẹo,85.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Skittles hũ 100g (Lọ),Kẹo Skittles hũ,Kẹo,100.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Sôcôla Snickers 51g (Thanh),Kẹo Sôcôla Snickers,Kẹo,51.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Sôcôla Sữa M&M\'s 37g (Gói),Kẹo Sôcôla Sữa M&M\'s,Kẹo,37.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Sôcôla Sữa M&M\'s Ống 28g (Lọ),Kẹo Sôcôla Sữa M&M\'s Ống,Kẹo,28.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo Sôcôla đậu phộng M&M\'s 37g (Gói),Kẹo Sôcôla đậu phộng M&M\'s,Kẹo,37.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo chuối Kim Thành 260gr (Gói),Kẹo chuối Kim Thành 260gr,Kẹo,,,,,Standard,No Weight,"Standard - weight đơn giản 500g, 200ml..."
Kẹo cứng Hamecy ổi 70g (Gói),Kẹo cứng Hamecy ổi,Kẹo,70.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo cứng Rosha hỗn hợp HS Vuông Vàng 150g (Hộp),Kẹo cứng Rosha hỗn hợp HS Vuông Vàng,Kẹo,150.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo dẻo cốt dừa 270g (Gói),Kẹo dẻo cốt dừa,Kẹo,270.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
Kẹo dẻo sữa chua Taiyo 350g (Gói),Kẹo dẻo sữa chua Taiyo,Kẹo,350.0,g,,,Standard,Standard,"Standard - weight đơn giản 500g, 200ml..."
